"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TPTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME","TVAL_RET"
"1451",11,2024,29286004641424,1,102,12,10062.5887188455,37,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",23572,"Yes","Yes","Yes",37,282864,"yes","full time",9000
"1452",22,2022,29286005707122,3,102,12,24484.325515548,37,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",15622,"No","No","No",40,187464,"yes","full time",5000
"1453",22,2022,29286005707122,3,301,12,24484.325515548,39,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3840,"No","No","No",30,46080,"yes","part time",0
"1454",11,2024,29286005746624,1,101,12,5946.5322043323,44,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",14373,"Yes","Yes","Yes",40,172476,"yes","full time",100000
"1455",11,2024,29286005746624,1,102,12,5946.5322043323,41,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1080,"Yes","Yes","Yes",25,12960,"yes","part time",40000
"1456",11,2022,29286005782022,3,101,12,7059.60080205392,62,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",16701,"Yes","Yes","No",50,200412,"yes","full time",215000
"1457",11,2022,29286005782022,3,103,12,9089.96108150685,31,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",14790,"Yes","Yes","No",40,177480,"yes","full time",10000
"1458",11,2023,29286005784823,2,101,12,11503.9539021345,47,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11281,"Yes","Yes","No",40,135372,"yes","full time",55000
"1459",11,2024,29286005787924,1,102,12,7160.50603026415,57,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18825,"Yes","Yes","Yes",40,225900,"yes","full time",3890000
"1460",11,2022,29286005789122,3,101,12,10634.2955659258,37,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",180921,"Yes","Yes","Yes",40,2171052,"yes","full time",783000
"1461",11,2022,29286005789122,3,102,12,10634.2955659258,37,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4644,"No","No","No",18,55728,"yes","part time",0
"1462",11,2024,29286006831124,1,101,12,5150.30949931557,36,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",7980,"Yes","Yes","Yes",40,95760,"yes","full time",50000
"1463",11,2021,29286006851821,4,101,12,23415.1422040807,53,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7160,"Yes","Yes","No",40,85920,"yes","full time",0
"1464",11,2022,29286008616222,3,101,12,21996.5062937574,28,"Bachelor's degree or higher","Male","Mixed/Other","Not identified","Employer","Employee of a private, for-profit company",6049,"Yes","Yes","Yes",40,72588,"yes","full time",8550
"1465",11,2021,29286008643121,4,101,12,19825.7770729132,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",6732,"Yes","Yes","Yes",40,80784,"yes","full time",35000
"1466",11,2021,29286008643121,4,102,12,19825.7770729132,25,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",6067,"Yes","Yes","Yes",40,72804,"yes","full time",60000
"1467",11,2024,29286008654924,1,101,12,2975.93531918893,28,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",4328,"No","No","No",40,51936,"yes","full time",0
"1468",11,2024,29286008654924,1,102,12,2975.93531918893,28,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",3789,"No","No","No",40,45468,"yes","full time",0
"1469",11,2021,29286008670521,4,101,12,28044.3587824284,21,"Some college","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",3239,"No","No","No",15,38868,"yes","part time",0
"1470",11,2021,29286008670521,4,102,12,12323.1564361594,61,"High School or less","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",4913,"No","No","No",40,58956,"yes","full time",0
"1471",11,2021,29286008670521,4,103,12,12323.1564361594,70,"High School or less","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",4824,"No","No","No",15,57888,"no","part time",0
"1472",11,2022,29286008677322,3,101,12,11308.4482386038,72,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",1200,"No","No","No",10,14400,"no","part time",0
"1473",11,2024,29286009208124,1,104,12,5314.04405247961,43,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",903,"No","No","No",10,10836,"yes","part time",0
"1474",11,2022,29286009212022,3,101,12,10486.8643863272,50,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",35836,"Yes","Yes","Yes",38,430032,"yes","full time",300000
"1475",11,2024,29286009223324,1,101,12,6959.07558194656,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",78380,"Yes","Yes","Yes",50,940560,"yes","full time",19500
"1476",11,2021,29286009234621,4,401,12,8819.72195320338,36,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",6944,"No","No","No",40,83328,"yes","full time",0
"1477",11,2022,29286009261922,3,101,12,18974.0856779667,45,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",5046,"No","No","No",40,60552,"yes","full time",0
"1478",11,2022,29286009277822,3,101,12,11761.4011884636,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",40528,"Yes","Yes","Yes",40,486336,"yes","full time",630000
"1479",11,2022,29286009277822,3,103,12,18832.2677376226,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3092,"No","No","No",35,37104,"yes","full time",0
"1480",11,2023,29286009282023,2,102,12,10847.9374391701,47,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3304,"Yes","Yes","Yes",40,39648,"yes","full time",25000
"1481",21,2023,29286009288323,2,101,12,14216.322370074,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12957,"Yes","Yes","Yes",40,155484,"yes","full time",1380000
"1482",21,2023,29286009288323,2,102,12,14216.322370074,54,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",11286,"Yes","Yes","Yes",40,135432,"yes","full time",780000
"1483",11,2021,29286009817221,4,101,12,15788.8573476935,51,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5431,"No","No","No",40,65172,"yes","full time",0
"1484",11,2022,29286009856822,3,103,12,12561.9682265789,28,"Bachelor's degree or higher","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",6927,"Yes","Yes","Yes",40,83124,"yes","full time",49000
"1485",11,2022,29286009870522,3,101,12,5826.20440706575,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",10115,"Yes","Yes","Yes",40,121380,"yes","full time",200000
"1486",11,2022,29286009870522,3,102,12,5826.20440706575,43,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",14698,"Yes","Yes","Yes",40,176376,"yes","full time",145000
"1487",11,2021,29286009879721,4,103,12,23119.565303186,35,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",40,31284,"yes","full time",0
"1488",11,2024,29286009884424,1,101,12,1937.09177672795,58,"Some college","Female","Non-Hispanic Black","Not identified","Employer","Employee of a private, not-for-profit company",5868,"Yes","Yes","Yes",40,70416,"yes","full time",50000
"1489",11,2024,29286009884424,1,102,12,1937.09177672795,67,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",467,"Yes","Yes","Yes",50,5604,"no","full time",7000
"1490",11,2024,29286009889824,1,101,12,4308.26491948988,47,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2175,"No","No","No",30,26100,"yes","part time",0
"1491",11,2021,29286010116221,4,102,12,15474.1751517244,62,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",23532,"Yes","Yes","Yes",40,282384,"yes","full time",760000
"1492",11,2022,29286010154722,3,101,12,9430.66562957072,58,"Bachelor's degree or higher","Male","Hispanic","Not identified","Employer","Employee of a private, not-for-profit company",9025,"Yes","Yes","Yes",50,108300,"yes","full time",200000
"1493",11,2022,29286010154722,3,102,12,9430.66562957072,59,"Bachelor's degree or higher","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",1504,"No","No","No",40,18048,"yes","full time",0
"1494",11,2022,29286010154722,3,106,12,8393.52310855685,62,"Bachelor's degree or higher","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",2694,"No","No","No",40,32328,"yes","full time",0
"1495",11,2022,29286010154722,3,301,12,10250.7327101581,30,"Some college","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",1960,"No","No","No",48,23520,"yes","full time",0
"1496",11,2022,29286010158222,3,201,12,5490.50051440044,35,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2346,"No","No","No",30,28152,"yes","part time",0
"1497",11,2024,29286010169524,1,101,12,7659.10366386643,54,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2555,"No","No","No",40,30660,"yes","full time",0
"1498",11,2024,29286010169524,1,102,12,6929.65702183576,25,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6301,"No","No","No",8,75612,"yes","part time",0
"1499",11,2024,29286010175924,1,101,12,5857.53780427675,65,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3927,"No","No","No",40,47124,"yes","full time",0
"1500",11,2023,29286010184423,2,102,12,8070.47627248905,41,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",6729,"Yes","Yes","Yes",35,80748,"yes","full time",107000
"1501",11,2022,29286010189822,3,102,12,11628.6846206915,40,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1279,"No","No","No",30,15348,"yes","part time",0
"1502",11,2024,29286010191924,1,102,12,4999.64589734001,49,"High School or less","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",4345,"Yes","Yes","Yes",40,52140,"yes","full time",4000
"1503",11,2024,29286010191924,1,103,12,4932.89458375304,30,"Some college","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",782,"No","No","No",10,9384,"yes","part time",0
"1504",11,2024,29286010193224,1,103,12,3432.03445921077,30,"Bachelor's degree or higher","Male","Asian","Not identified","Employer","Employee of a private, for-profit company",13041,"Yes","Yes","Yes",5,156492,"yes","part time",18543
"1505",11,2024,29286010193224,1,104,12,3971.29584629846,26,"Bachelor's degree or higher","Male","Asian","Not identified","Employer","Employee of a private, for-profit company",3712,"Yes","Yes","Yes",40,44544,"yes","full time",106000
"1506",11,2024,29286010197224,1,101,12,5702.31525852194,52,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",10363,"Yes","Yes","Yes",50,124356,"yes","full time",812900
"1507",11,2022,29286010199422,3,104,12,7468.94482113844,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",684,"Yes","Yes","Yes",13,8208,"yes","part time",600
"1508",21,2021,29286011491921,4,101,12,14366.7268609006,32,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, not-for-profit company",8191,"Yes","Yes","Yes",40,98292,"yes","full time",175000
